Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO¸Z£Æq/kWh (direct),Carbon Intensity gCO¸Z£Æq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023/7/1 7:00,Ireland,Ireland,IE,217.31,276.24,57.58,57.15,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 8:00,Ireland,Ireland,IE,205.46,262.07,59.83,59.07,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 9:00,Ireland,Ireland,IE,192.99,247.84,62.01,59.72,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 10:00,Ireland,Ireland,IE,189.31,243.45,62.77,60.68,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 11:00,Ireland,Ireland,IE,214.73,273.68,57.98,56.79,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 12:00,Ireland,Ireland,IE,206.7,263.7,59.58,58.84,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 13:00,Ireland,Ireland,IE,203.87,259.84,60.24,60.1,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 14:00,Ireland,Ireland,IE,204.29,260.52,60.13,59.77,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 15:00,Ireland,Ireland,IE,203.67,259.84,60.24,59.74,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 16:00,Ireland,Ireland,IE,201.36,256.89,60.71,60.36,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 17:00,Ireland,Ireland,IE,196.95,251.6,61.55,61.08,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 18:00,Ireland,Ireland,IE,203.44,259.77,60.17,59.14,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 19:00,Ireland,Ireland,IE,201.75,258.6,60.15,57.62,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 20:00,Ireland,Ireland,IE,206.89,265.13,59.06,55.87,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 21:00,Ireland,Ireland,IE,228.77,291.88,54.71,51.33,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 22:00,Ireland,Ireland,IE,234.19,298.44,53.66,50.03,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/1 23:00,Ireland,Ireland,IE,219.31,280.06,56.6,52.79,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 0:00,Ireland,Ireland,IE,230.97,294.2,54.24,50.1,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 1:00,Ireland,Ireland,IE,225.82,288.09,55.24,50.18,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 2:00,Ireland,Ireland,IE,227.09,289.74,54.94,49.67,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 3:00,Ireland,Ireland,IE,232.52,296.46,53.79,48.13,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 4:00,Ireland,Ireland,IE,238.5,303.86,52.61,47.27,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 5:00,Ireland,Ireland,IE,239.17,304.75,52.5,47.37,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 6:00,Ireland,Ireland,IE,239.61,305.74,52.42,47.74,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 7:00,Ireland,Ireland,IE,242.27,309.22,51.91,47.76,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 8:00,Ireland,Ireland,IE,246.04,313.77,51.27,47.58,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 9:00,Ireland,Ireland,IE,234.45,299.5,53.62,50.43,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 10:00,Ireland,Ireland,IE,222.33,284.54,56.13,53.22,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 11:00,Ireland,Ireland,IE,220.05,281.53,56.69,53.78,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 12:00,Ireland,Ireland,IE,216.03,276.67,57.49,54.04,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 13:00,Ireland,Ireland,IE,210.14,269.51,58.63,55.31,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 14:00,Ireland,Ireland,IE,218.61,279.77,56.95,53.73,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 15:00,Ireland,Ireland,IE,224.65,287.16,55.74,52.69,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 16:00,Ireland,Ireland,IE,223.09,285.24,55.98,52.85,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 17:00,Ireland,Ireland,IE,221.72,283.59,56.2,53.05,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 18:00,Ireland,Ireland,IE,213.24,273.09,57.83,54.8,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 19:00,Ireland,Ireland,IE,204.13,262.08,59.56,56.22,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 20:00,Ireland,Ireland,IE,206.8,265.44,58.98,55.47,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 21:00,Ireland,Ireland,IE,212.76,272.58,57.92,54.33,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 22:00,Ireland,Ireland,IE,219.48,280.76,56.56,52.92,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/2 23:00,Ireland,Ireland,IE,228.73,291.69,54.85,50.92,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 0:00,Ireland,Ireland,IE,234.65,298.79,53.67,49.49,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 1:00,Ireland,Ireland,IE,239.18,304.37,52.73,48.41,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 2:00,Ireland,Ireland,IE,244.95,311.45,51.59,47.07,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 3:00,Ireland,Ireland,IE,251.06,318.92,50.34,45.71,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 4:00,Ireland,Ireland,IE,253.74,321.72,50.08,47.21,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 5:00,Ireland,Ireland,IE,250.35,316.26,51.15,50.81,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 6:00,Ireland,Ireland,IE,193.87,248.65,61.95,60.44,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 7:00,Ireland,Ireland,IE,182.39,235.44,64.12,61.04,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 8:00,Ireland,Ireland,IE,196.32,252.35,61.46,58.34,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 9:00,Ireland,Ireland,IE,188.53,242.93,62.99,60.03,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 10:00,Ireland,Ireland,IE,186.63,240.67,63.37,60.65,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 11:00,Ireland,Ireland,IE,193.63,249.22,61.94,59.18,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 12:00,Ireland,Ireland,IE,190.02,245.03,62.59,60.04,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 13:00,Ireland,Ireland,IE,186.96,241.36,63.14,60.64,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 14:00,Ireland,Ireland,IE,194.3,250.38,61.66,59.11,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 15:00,Ireland,Ireland,IE,198.72,255.65,60.72,58.14,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 16:00,Ireland,Ireland,IE,207.49,265.19,59.32,57.82,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 17:00,Ireland,Ireland,IE,206.23,262.84,59.74,59.4,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 18:00,Ireland,Ireland,IE,213.38,271.33,58.39,58.29,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 19:00,Ireland,Ireland,IE,215.58,274.86,57.63,56.38,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 20:00,Ireland,Ireland,IE,244.06,310.03,51.84,49.61,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 21:00,Ireland,Ireland,IE,249.52,317.05,50.75,47.79,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 22:00,Ireland,Ireland,IE,258.47,327.67,49.1,46.1,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/3 23:00,Ireland,Ireland,IE,267.06,338.05,47.45,44.42,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 0:00,Ireland,Ireland,IE,253.33,321.8,50.03,46.32,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 1:00,Ireland,Ireland,IE,248.64,316.12,50.86,46.75,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 2:00,Ireland,Ireland,IE,253.49,321.92,49.9,45.72,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 3:00,Ireland,Ireland,IE,259.2,328.36,48.98,46.02,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 4:00,Ireland,Ireland,IE,291.09,365.9,43.1,42.29,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 5:00,Ireland,Ireland,IE,328.33,410.65,35.99,35.93,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 6:00,Ireland,Ireland,IE,340.75,426.84,33.12,31.9,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 7:00,Ireland,Ireland,IE,352.04,441.37,30.62,28.08,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 8:00,Ireland,Ireland,IE,369.31,462.65,27.17,24.02,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 9:00,Ireland,Ireland,IE,362.15,454.04,28.57,25.31,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 10:00,Ireland,Ireland,IE,355.92,446.49,29.78,26.48,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 11:00,Ireland,Ireland,IE,361.56,453.06,28.77,25.88,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 12:00,Ireland,Ireland,IE,369.64,462.02,27.47,25.65,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 13:00,Ireland,Ireland,IE,356.99,446.75,29.87,28.05,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 14:00,Ireland,Ireland,IE,339.08,424.43,33.57,32.53,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 15:00,Ireland,Ireland,IE,322.57,403.63,37.13,37.11,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 16:00,Ireland,Ireland,IE,298.18,374.05,41.89,41.89,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 17:00,Ireland,Ireland,IE,282.76,355.36,44.89,44.89,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 18:00,Ireland,Ireland,IE,294.51,369.6,42.6,42.6,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 19:00,Ireland,Ireland,IE,296.05,371.47,42.3,42.3,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 20:00,Ireland,Ireland,IE,314.44,393.75,38.72,38.72,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 21:00,Ireland,Ireland,IE,348.06,434.67,32.09,31.87,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 22:00,Ireland,Ireland,IE,354.46,442.68,30.74,29.9,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/4 23:00,Ireland,Ireland,IE,350.22,438.09,31.37,29.14,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 0:00,Ireland,Ireland,IE,348.26,435.68,31.79,29.58,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 1:00,Ireland,Ireland,IE,306.2,385.86,39.68,34.6,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 2:00,Ireland,Ireland,IE,289.33,365.84,42.9,36.54,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 3:00,Ireland,Ireland,IE,273.39,346.43,46,39.64,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 4:00,Ireland,Ireland,IE,273.57,345.44,46.33,43.45,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 5:00,Ireland,Ireland,IE,311.03,390.91,38.94,36.29,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 6:00,Ireland,Ireland,IE,307.86,388.19,39.18,35.32,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 7:00,Ireland,Ireland,IE,306.52,386.69,39.5,35.58,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 8:00,Ireland,Ireland,IE,317.97,400.44,37.36,33.93,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 9:00,Ireland,Ireland,IE,301.96,380.94,40.58,37.33,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 10:00,Ireland,Ireland,IE,280.85,355.22,44.72,41.72,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 11:00,Ireland,Ireland,IE,263.07,332.99,48.37,46.24,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 12:00,Ireland,Ireland,IE,262.78,332.02,48.6,47.37,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 13:00,Ireland,Ireland,IE,272.75,343.63,46.75,46.14,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 14:00,Ireland,Ireland,IE,257.12,324.36,49.87,49.75,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 15:00,Ireland,Ireland,IE,251.75,317.98,50.87,50.56,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 16:00,Ireland,Ireland,IE,264.15,333.62,48.17,47.21,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 17:00,Ireland,Ireland,IE,293.77,368.87,42.67,42.48,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 18:00,Ireland,Ireland,IE,303.63,381.02,40.64,40.18,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 19:00,Ireland,Ireland,IE,306.35,385.04,39.71,38.35,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 20:00,Ireland,Ireland,IE,339.72,425.52,33.16,31.73,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 21:00,Ireland,Ireland,IE,352.48,442.24,29.96,27.04,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 22:00,Ireland,Ireland,IE,337.27,424.5,32.67,29.1,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/5 23:00,Ireland,Ireland,IE,324.63,409.42,35.06,31.38,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 0:00,Ireland,Ireland,IE,319.48,402.85,36.23,32.92,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 1:00,Ireland,Ireland,IE,315.68,397.78,37.22,34.43,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 2:00,Ireland,Ireland,IE,314.33,395.56,37.78,35.66,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 3:00,Ireland,Ireland,IE,320.74,402.39,37.01,35.91,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 4:00,Ireland,Ireland,IE,315.74,395.39,38.44,38.38,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 5:00,Ireland,Ireland,IE,299.61,375.95,41.53,41.33,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 6:00,Ireland,Ireland,IE,293.6,368.52,42.77,42.75,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 7:00,Ireland,Ireland,IE,290.01,364.89,43.14,42.28,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 8:00,Ireland,Ireland,IE,276.02,347.96,45.9,45.04,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 9:00,Ireland,Ireland,IE,220.49,280.14,56.94,56.65,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 10:00,Ireland,Ireland,IE,186.33,238.47,63.69,63.69,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 11:00,Ireland,Ireland,IE,180.17,231.01,64.89,64.89,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 12:00,Ireland,Ireland,IE,174.6,224.25,65.97,65.97,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 13:00,Ireland,Ireland,IE,150.35,194.87,70.7,70.7,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 14:00,Ireland,Ireland,IE,141.21,183.78,72.48,72.48,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 15:00,Ireland,Ireland,IE,139.08,181.2,72.9,72.9,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 16:00,Ireland,Ireland,IE,148.06,192.08,71.15,71.15,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 17:00,Ireland,Ireland,IE,182.63,233.99,64.41,64.41,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 18:00,Ireland,Ireland,IE,216.18,274.66,57.87,57.87,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 19:00,Ireland,Ireland,IE,199.23,254.11,61.17,61.17,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 20:00,Ireland,Ireland,IE,195.19,249.22,61.96,61.96,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 21:00,Ireland,Ireland,IE,184.88,236.72,63.97,63.97,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 22:00,Ireland,Ireland,IE,188.69,241.34,63.23,63.23,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/6 23:00,Ireland,Ireland,IE,155.03,200.54,69.79,69.79,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 0:00,Ireland,Ireland,IE,119.97,158.04,76.62,76.62,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 1:00,Ireland,Ireland,IE,137.18,178.9,73.27,73.27,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 2:00,Ireland,Ireland,IE,148.4,192.49,71.08,71.08,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 3:00,Ireland,Ireland,IE,168.27,216.59,67.21,67.21,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 4:00,Ireland,Ireland,IE,180.89,231.88,64.75,64.75,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 5:00,Ireland,Ireland,IE,209.67,266.77,59.14,59.14,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 6:00,Ireland,Ireland,IE,207.92,264.65,59.48,59.48,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 7:00,Ireland,Ireland,IE,229.11,290.32,55.35,55.35,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 8:00,Ireland,Ireland,IE,249.63,315.2,51.35,51.35,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 9:00,Ireland,Ireland,IE,221.41,280.99,56.85,56.85,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 10:00,Ireland,Ireland,IE,187.94,240.42,63.37,63.37,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 11:00,Ireland,Ireland,IE,175.74,225.63,65.75,65.75,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 12:00,Ireland,Ireland,IE,167.21,215.53,67.38,67.16,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 13:00,Ireland,Ireland,IE,172.5,221.83,66.36,66.24,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 14:00,Ireland,Ireland,IE,164.39,211.88,67.96,67.96,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 15:00,Ireland,Ireland,IE,154.54,199.94,69.88,69.88,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 16:00,Ireland,Ireland,IE,152.15,197.05,70.35,70.35,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 17:00,Ireland,Ireland,IE,159.02,205.37,69.01,69.01,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 18:00,Ireland,Ireland,IE,164.97,212.58,67.85,67.85,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 19:00,Ireland,Ireland,IE,164.52,212.04,67.94,67.94,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 20:00,Ireland,Ireland,IE,165.81,213.6,67.69,67.69,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 21:00,Ireland,Ireland,IE,154.67,200.09,69.86,69.86,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 22:00,Ireland,Ireland,IE,131.63,172.17,74.35,74.35,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/7 23:00,Ireland,Ireland,IE,113.61,150.33,77.86,77.86,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 0:00,Ireland,Ireland,IE,147.24,191.1,71.3,71.3,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 1:00,Ireland,Ireland,IE,144.45,187.71,71.85,71.85,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 2:00,Ireland,Ireland,IE,141.28,183.87,72.47,72.47,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 3:00,Ireland,Ireland,IE,133.99,175.04,73.89,73.89,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 4:00,Ireland,Ireland,IE,137.84,179.7,73.14,73.14,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 5:00,Ireland,Ireland,IE,140.58,183.02,72.6,72.6,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 6:00,Ireland,Ireland,IE,143.68,186.77,72,72,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 7:00,Ireland,Ireland,IE,154.6,200.02,69.87,69.87,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 8:00,Ireland,Ireland,IE,180.15,230.98,64.89,64.89,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 9:00,Ireland,Ireland,IE,179.6,230.31,65,65,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 10:00,Ireland,Ireland,IE,185.7,237.82,63.78,63.59,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 11:00,Ireland,Ireland,IE,203.56,259.99,60.16,59.21,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 12:00,Ireland,Ireland,IE,206.4,264.28,59.33,57.13,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 13:00,Ireland,Ireland,IE,225.67,286.91,55.8,54.67,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 14:00,Ireland,Ireland,IE,246.4,311.29,51.98,51.98,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 15:00,Ireland,Ireland,IE,278.38,350.39,45.6,45.12,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
2023/7/8 16:00,Ireland,Ireland,IE,298.89,375.35,41.55,41.01,Electricity Maps Estimation,TRUE,ESTIMATED_MODE_BREAKDOWN
