Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-06 23:00:00,Taiwan,Taiwan,TW,439.48,526.22,15.19,3.64,taipower.com.tw,false,
2022-01-07 00:00:00,Taiwan,Taiwan,TW,438.44,524.97,15.67,4.44,taipower.com.tw,false,
2022-01-07 01:00:00,Taiwan,Taiwan,TW,437.27,521.89,17.58,7.14,taipower.com.tw,false,
2022-01-07 02:00:00,Taiwan,Taiwan,TW,418.65,501.91,20.86,10.73,taipower.com.tw,false,
2022-01-07 03:00:00,Taiwan,Taiwan,TW,413.08,495.97,21.83,11.79,taipower.com.tw,false,
2022-01-07 04:00:00,Taiwan,Taiwan,TW,402.18,485.11,22.76,12.41,taipower.com.tw,false,
2022-01-07 05:00:00,Taiwan,Taiwan,TW,402.97,485.88,22.85,12.71,taipower.com.tw,false,
2022-01-07 06:00:00,Taiwan,Taiwan,TW,410.44,494.34,21.29,11.31,taipower.com.tw,false,
2022-01-07 07:00:00,Taiwan,Taiwan,TW,419.31,503.77,19.97,10.02,taipower.com.tw,false,
2022-01-07 08:00:00,Taiwan,Taiwan,TW,428.4,513.33,18.65,8.73,taipower.com.tw,false,
2022-01-07 09:00:00,Taiwan,Taiwan,TW,449.99,535.32,15.79,5.98,taipower.com.tw,false,
2022-01-07 10:00:00,Taiwan,Taiwan,TW,448.49,533.32,16.32,6.6,taipower.com.tw,false,
2022-01-07 11:00:00,Taiwan,Taiwan,TW,445.6,530.9,16.34,6.46,taipower.com.tw,false,
2022-01-07 12:00:00,Taiwan,Taiwan,TW,445.39,530.95,16.03,5.95,taipower.com.tw,false,
2022-01-07 13:00:00,Taiwan,Taiwan,TW,442.34,528.65,15.83,5.59,taipower.com.tw,false,
2022-01-07 14:00:00,Taiwan,Taiwan,TW,445.55,530.74,16.37,5.71,taipower.com.tw,false,
2022-01-07 15:00:00,Taiwan,Taiwan,TW,446.49,531.41,16.3,5.25,taipower.com.tw,false,
