Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-06 01:00:00,Japan,Japan,JP,392.2,469.87,28.52,25.55,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 02:00:00,Japan,Japan,JP,385.28,462.48,29.8,27.05,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 03:00:00,Japan,Japan,JP,378.25,454.74,31.16,27.84,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 04:00:00,Japan,Japan,JP,388.58,465.59,29.22,26.38,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 05:00:00,Japan,Japan,JP,404.36,482.33,26.31,23.0,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 06:00:00,Japan,Japan,JP,423.94,504.18,22.71,19.75,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 07:00:00,Japan,Japan,JP,447.43,529.68,18.38,15.79,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 08:00:00,Japan,Japan,JP,466.08,549.53,14.96,12.18,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 09:00:00,Japan,Japan,JP,455.46,536.75,16.92,11.49,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 10:00:00,Japan,Japan,JP,454.53,535.69,17.08,11.51,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 11:00:00,Japan,Japan,JP,466.25,549.86,14.92,12.02,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 12:00:00,Japan,Japan,JP,463.85,547.13,15.36,12.03,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 13:00:00,Japan,Japan,JP,461.73,544.78,15.75,12.11,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 14:00:00,Japan,Japan,JP,463.72,547.3,15.44,12.41,,true,ESTIMATED_MODE_BREAKDOWN
2021-01-06 15:00:00,Japan,Japan,JP,442.88,523.02,19.44,12.05,,true,ESTIMATED_MODE_BREAKDOWN
